No,Destination Name,Address,Subdistrict,Regency,Latitude,Longitude,Category 1,Category 2 ,Category 3,Rating,Google Reviews (Count),Source,Child Entry,Adults Entry,Normal Hotel Price
1141,Casita Bali,"Baturiti, Tabanan, Bali 82191",Tabanan,Tabanan,-8.3546134,115.1844895,Balinese restaurant,Dining,-,4,1,https://bit.ly/4dZ4Rfe,,,
1142,Kebun Bistro,"next to Tegun Galeri, Jl. Hanoman No.44",Ubud,Gianyar,-8.513603,115.2642122,Bistro,Dining,-,4.6,2514,https://bit.ly/4dYHeDu,,,
1143,Alchemy Bali,Jl. Penestanan Kelod No.75,Ubud,Gianyar,-8.5063939,115.2516442,Vegan,Dining,-,4.3,2060,https://bit.ly/456Q5yP,,,
1144,Tree Top Restaurant and Piano Bar,Jalan Shanti Padang Mun,Kintamani,Bangli,-8.2601591,115.3336222,Restaurant,Dining,-,5,7,https://bit.ly/4dTq61L,,,
1145,Bale Banjar Restaurant,Jl. Melasti Legian Kelod,Kuta,Badung,-8.7080359,115.1669433,Restaurant,Dining,-,4.5,11,https://bit.ly/4dQIR69,,,
1146,Meguna Ubud Restaurant,Jl. Monkey Forest,Ubud,Gianyar,-8.5181996,115.2621656,Restaurant,Dining,-,4.7,790,https://bit.ly/3QZ4dUY,,,
1147,Botanist Restaurant Ubud,Kelabang Moding,Banjar,Buleleng,-8.4777558,115.2629199,Restaurant,Dining,-,4.4,93,https://bit.ly/3VieTk4,,,
1148,Casa Curandera Bali,Jl. Katik Lantang,Ubud,Gianyar,-8.5158648,115.2504266,Colombian,Dining,-,4.8,496,https://bit.ly/3VhEl9v,,,
1149,Warung Nyoman,"Jalan Raya Pacung, Baturiti, Tabanan",Baturiti,Tabanan,-8.6637935,115.456047,Balinese restaurant,Dining,-,4.1,86,https://bit.ly/3VgcQwR,,,
1150,Warung Babi Guling Andi Jaya Perean,Jl. Perean Tengah,Tabanan,Tabanan,-8.4183043,115.1991028,Balinese restaurant,Dining,-,4.5,275,https://bit.ly/3R1zfvu,,,
1151,The Plantation Grill - Seminyak,"Seminyak, Kuta, Badung, Bali 80361",Kuta,Badung,-8.6963594,115.1616054,Steak,Dining,-,4.7,644,https://bit.ly/3yEFNd9,,,
1152,Keramas Aero Park,Jl. Bay Pass Ida Bagus Mantra KM. 28 Keramas,Ubud,Gianyar,-8.5951602,115.3378026,Restaurant,Dining,-,4.3,1144,https://bit.ly/4e09wNG,,,
1153,Locavore To Go,Jl. Dewisita No.10a,Ubud,Gianyar,-8.5103729,115.2642813,Hamburger,Dining,-,4.6,986,https://bit.ly/44WaBCd,,,
1154,Kayuputi,Kawasan Pariwisata,Nusa Dua,Badung,-8.8134667,115.2283879,Restaurant,Dining,-,4.8,708,https://bit.ly/44WaBSJ,,,
1155,Chez Gado Gado,Jl. Camplung Tanduk No.99,Kuta,Badung,-8.6929055,115.1590383,Restaurant,Dining,-,4.4,2246,https://bit.ly/3R1zfM0,,,
1156,Warung Mina Bedugul,Jl. Mekarsari - Baturiti Bedugul,Tabanan,Tabanan,-8.3512699,115.188816,Restaurant,Dining,-,4.3,149,https://bit.ly/3R0ZDWe,,,
1157,Aruna Restaurant,"Banjar Sapat, Jl. Raya Tegallalang",Tegallalang ,Gianyar,-8.473652822,115.2787594,Indonesian,Dining,-,4.7,29,https://bit.ly/3R37FxI,,,
1158,Pistachio Restaurant Ubud,Jl. Bisma,Ubud,Gianyar,-8.5137778,115.2581204,Restaurant,Dining,-,4.5,570,https://bit.ly/4dZ4p0a,,,
1159,Uno Ristorante Italiano,"Jalan Raya, Ubud, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571",Ubud,Gianyar,-8.5065413,115.2613859,Italian,Dining,-,3.7,634,https://bit.ly/3wTRnR8,,,
1160,Jaansan Bali Restaurant,Jl. Petitenget No.40X,Kuta,Badung,-8.784735,115.193594,Restaurant,Dining,-,4.7,905,https://bit.ly/3R3A32P,,,
1161,Mauri Restaurant,Jl. Petitenget No.100,Kuta Utara ,Badung,-8.677271588,115.1540821,Italian,Dining,-,4.7,964,https://bit.ly/3ViBJbx,,,
1162,SACRED RICE Restaurant,"MAS, Ubud, Gianyar, Bali 80571",Ubud,Gianyar,-8.535083431,115.266677,Restaurant,Dining,-,4.7,392,https://bit.ly/3yBtEpn,,,
1163,Boy'N'Cow,Jl. Raya Kerobokan No.138,Kuta Utara ,Badung,-8.681940415,115.164409,Steak,Dining,-,4.7,3171,https://bit.ly/44XJ9Ee,,,
1164,Sarong,Jl. Petitenget No.19X,Kuta Utara ,Badung,-8.676884877,115.1551257,Asian Fusion,Dining,-,4.5,862,https://bit.ly/4dXoeVF,,,
1165,NOAA Social Dining,"No.2000X, Jl. Petitenget",Kuta,Badung,-8.6771403,115.1542334,Asian,Dining,-,4.6,561,https://bit.ly/450XBLr,,,
1166,Ankhusa Ubud by Wonderspace,Jl. Raya Desa Kenderan No.88X,Ubud,Gianyar,-8.4284775,115.2976684,Restaurant,Dining,-,4.9,430,https://bit.ly/3wVBlGn,,,
1167,Naughty Nuri's Ubud,Jl. Raya Sanggingan No.88X,Ubud,Gianyar,-8.4924829,115.2532592,Barbecue,Dining,-,4.2,4280,https://bit.ly/3Vejgwu,,,
1168,Natti's Indian Specialty Restaurant,"Kenran Resort Kenderan,Tegallalang",Ubud,Gianyar,-8.473762,115.2855105,Indian,Dining,-,4.9,1027,https://bit.ly/3VgOnYg,,,
1169,Brie Restaurant & Cheesery,Jl. Penestanan Kelod,Ubud ,Gianyar,-8.505959289,115.2517425,Restaurant,Dining,-,4.7,259,https://bit.ly/3UWxely,,,
1170,Kasaba Restaurant,Jl. Tirta Tawar No.188,Ubud,Gianyar,-8.477488848,115.2712098,Restaurant,Dining,-,4.9,105,https://bit.ly/3UX1v3p,,,
1171,Ely's Kitchen Ubud,Jl. Suweta,Ubud,Gianyar,-8.4887521,115.2648961,Restaurant,Dining,-,4.7,755,https://bit.ly/3UQAYF2,,,
1172,Miro's Garden Restaurant,Jl. Bisma No.1,Ubud,Gianyar,-8.5055541,115.2591375,Balinese restaurant,Dining,-,4.3,324,https://bit.ly/3UYL8U3,,,
1173,Dayu's Warung,Jl. Sugriwa No.28X,Ubud,Gianyar,-8.512112947,115.2652867,Western,Dining,-,4.5,552,https://bit.ly/3wZUJ4X,,,
1174,Ithaka Warung,Jl. Pantai Batu Bolong No.168,Kuta,Badung,-8.6586338,115.1308097,Indonesian,Dining,-,4.4,862,https://bit.ly/3R1UxJu,,,
1175,Cuca Restaurant,Jl. Yoga Perkanthi,Kuta,Badung,-8.772611,115.170042,Tapas,Dining,-,4.8,4648,https://bit.ly/3WYWudp,,,
1176,"Mr. Wayan, Coffee & Eatery","Br. Bentuyung, Jl. Suweta",Ubud,Gianyar,-8.4907656,115.2651606,Restaurant,Dining,-,4.8,571,https://bit.ly/3WU5PmR,,,
1177,Cretya Lite,Jl. Raya Tegallalang,Ubud,Gianyar,-8.4403764,115.2806591,Asian,Dining,-,4.9,531,https://bit.ly/3R25Lhc,,,
1178,Santorini Greek Restaurant Canggu,Jl. Batu Mejan Canggu,Kuta,Badung,-8.6519501,115.1319952,Greek,Dining,-,4.4,1525,https://bit.ly/3wOvVNt,,,
1179,Lazy Cats Cafe,Jl. Raya Ubud No.11,Ubud,Gianyar,-8.5053108,115.2582557,Cafe,Dining,-,4.4,2163,https://www.google.com/maps/place/Lazy+Cats+Cafe/data=!4m7!3m6!1s0x2dd23d3fde92dc37:0xecf79538fde27282!8m2!3d-8.5053108!4d115.2582557!16s%2Fg%2F11c2ksvw65!19sChIJN9yS3j890i0RgnLi_TiV9-w?authuser=0&hl=en&rclk=1,,,
1180,Montana Del Cafe,"P8MR+48V, Penelokan Main Rd No.889",Kintamani,Bangli,-8.2680071,115.3424449,Cafe,Dining,-,4.7,4772,https://www.google.com/maps/place/Montana+Del+Cafe/data=!4m7!3m6!1s0x2dd1f5539b94bde1:0xe93399784bf10228!8m2!3d-8.2680071!4d115.3424449!16s%2Fg%2F11j4v8by15!19sChIJ4b2Um1P10S0RKALxS3iZM-k?authuser=0&hl=en&rclk=1,,,
1181,Clear Cafe,Jl. Hanoman No.8,Ubud,Gianyar,-8.5092137,115.2649609,Cafe,Dining,-,4.3,3636,https://www.google.com/maps/place/Clear+Cafe/data=!4m7!3m6!1s0x2dd23d6bc25f6ab9:0x66843dd1173b4799!8m2!3d-8.5092137!4d115.2649609!16s%2Fg%2F1hm49hpx3!19sChIJuWpfwms90i0RmUc7F9E9hGY?authuser=0&hl=en&rclk=1,,,
1182,Mango Cafe,Jl. Raya Laplapan,Tampaksiring,Gianyar,-8.492806568,115.2813906,Cafe,Dining,-,4.6,269,https://www.google.com/maps/place/Mango+Cafe/data=!4m7!3m6!1s0x2dd23d49b41e4e37:0x20e85add245ea1cf!8m2!3d-8.4930188!4d115.2813477!16s%2Fg%2F11sgmw_02b!19sChIJN04etEk90i0Rz6FeJN1a6CA?authuser=0&hl=en&rclk=1,,,
1183,Seniman Coffee,Jl. Sri Wedari No.5,Banjar,Buleleng,-8.5068964,115.2650732,Coffee shop,Dining,-,4.7,5202,https://www.google.com/maps/place/Seniman+Coffee/data=!4m7!3m6!1s0x2dd23d6a065b98bb:0x6fa247aced3b9ae2!8m2!3d-8.5068964!4d115.2650732!16s%2Fg%2F1tdz276b!19sChIJu5hbBmo90i0R4po77axHom8?authuser=0&hl=en&rclk=1,,,
1184,Tis Cafe,Jl. Raya Tegallalang,Tegallalang ,Gianyar,-8.4307634,115.2786171,Cafe,Dining,-,4.7,3804,https://www.google.com/maps/place/Tis+Cafe/data=!4m7!3m6!1s0x2dd2237fb92427e1:0xa0c73a52235a7df8!8m2!3d-8.4307634!4d115.2786171!16s%2Fg%2F11hzbl7lf4!19sChIJ4SckuX8j0i0R-H1aI1I6x6A?authuser=0&hl=en&rclk=1,,,
1185,Yellow Flower Café,Jl. Raya Campuhan,Ubud,Gianyar,-8.5022426,115.2518804,Cafe,Dining,-,4.4,1054,https://www.google.com/maps/place/Yellow+Flower+Caf%C3%A9/data=!4m7!3m6!1s0x2dd23d3c6806d91d:0xe78cf92ccfe8d766!8m2!3d-8.5022426!4d115.2518804!16s%2Fg%2F11ckqsyz2x!19sChIJHdkGaDw90i0RZtfozyz5jOc?authuser=0&hl=en&rclk=1,,,
1186,Muse Cafe & Art,Jl. Sri Wedari No.6b,Ubud,Gianyar,-8.493889113,115.2664785,Cafe,Dining,-,4.4,774,https://www.google.com/maps/place/Muse+Cafe+%26+Art/data=!4m7!3m6!1s0x2dd23d90f496bcc9:0xe18173a9b73f5826!8m2!3d-8.4941544!4d115.2664463!16s%2Fg%2F11f6l_mfqt!19sChIJybyW9JA90i0RJlg_t6lzgeE?authuser=0&hl=en&rclk=1,,,
1187,Titik Temu Cafe - Ubud Palace,Jl. Suweta No.6,Ubud,Gianyar,-8.5055339,115.2629522,Cafe,Dining,-,4.5,684,https://www.google.com/maps/place/Titik+Temu+Cafe+-+Ubud+Palace/data=!4m7!3m6!1s0x2dd23d806883db07:0x49c0f8c90c556395!8m2!3d-8.5055339!4d115.2629522!16s%2Fg%2F11h8j3s8rl!19sChIJB9uDaIA90i0RlWNVDMn4wEk?authuser=0&hl=en&rclk=1,,,
1188,Anomali Coffee Ubud,Jl. Raya Ubud No.88,Ubud,Gianyar,-8.5081859,115.2651952,Cafe,Dining,-,4.4,2229,https://www.google.com/maps/place/Anomali+Coffee+Ubud/data=!4m7!3m6!1s0x2dd2222ce4309925:0x8d39add619dd5946!8m2!3d-8.5081859!4d115.2651952!16s%2Fg%2F1pp2vbvfz!19sChIJJZkw5Cwi0i0RRlndGdatOY0?authuser=0&hl=en&rclk=1,,,
1189,Ivy Cafe,Jl Pengosenkan,Ubud ,Gianyar,-8.520672942,115.2628245,Cafe,Dining,-,4.9,905,https://www.google.com/maps/place/Ivy+Cafe/data=!4m7!3m6!1s0x2dd23dfce2dcd7c3:0x29cdc3529b21c826!8m2!3d-8.5209276!4d115.2628996!16s%2Fg%2F11kh4t0j52!19sChIJw9fc4vw90i0RJsghm1LDzSk?authuser=0&hl=en&rclk=1,,,
1190,Bee Cafe Bali,Jl. Sawah Indah,Ubud,Gianyar,-8.5169923,115.2741602,Restaurant,Dining,-,4.4,161,https://www.google.com/maps/place/Bee+Cafe+Bali/data=!4m7!3m6!1s0x2dd23d848e39d593:0xdd5a6efde87d473c!8m2!3d-8.5169923!4d115.2741602!16s%2Fg%2F11hzskw1vd!19sChIJk9U5joQ90i0RPEd96P1uWt0?authuser=0&hl=en&rclk=1,,,
1191,Cafe Pomegranate,Jl. Subak Sok Wayah,Ubud,Gianyar,-8.498454438,115.2582942,Asian,Dining,-,4.4,1418,https://www.google.com/maps/place/Cafe+Pomegranate/data=!4m7!3m6!1s0x2dd23d3f31c57fc7:0xdcfac519558a22a2!8m2!3d-8.4986985!4d115.2581869!16s%2Fg%2F11b720r26h!19sChIJx3_FMT890i0RoiKKVRnF-tw?authuser=0&hl=en&rclk=1,,,
1192,Edery Cafe,"Br. Bayad, Jl. Raya Payangan",Ubud,Gianyar,-8.4550749,115.2433304,Cafe,Dining,-,4.7,420,https://www.google.com/maps/place/Edery+Cafe/data=!4m7!3m6!1s0x2dd2236e4aff8935:0x272e01a3a7f26bc4!8m2!3d-8.4550749!4d115.2433304!16s%2Fg%2F11j6ncb9r3!19sChIJNYn_Sm4j0i0RxGvyp6MBLic?authuser=0&hl=en&rclk=1,,,
1193,Suka Espresso [Ubud],Jl. Raya Pengosekan Ubud No.108,Ubud,Gianyar,-8.5211086,115.2632543,Cafe,Dining,-,4.7,2598,https://www.google.com/maps/place/Suka+Espresso+%5BUbud%5D/data=!4m7!3m6!1s0x2dd23da6ec4589cd:0x5778eea89f14f29c!8m2!3d-8.5211086!4d115.2632543!16s%2Fg%2F11j3vtq37b!19sChIJzYlF7KY90i0RnPIUn6jueFc?authuser=0&hl=en&rclk=1,,,
1194,La Montagne Coffee,Jl. Surya Indah,Karangasem,Karangasem,-8.4230472,115.4280938,Coffee shop,Dining,-,4.4,228,https://www.google.com/maps/place/La+Montagne+Coffee/data=!4m7!3m6!1s0x2dd21bc3216abbfb:0xe39f5b19724614e1!8m2!3d-8.4230472!4d115.4280938!16s%2Fg%2F11jr59jvq_!19sChIJ-7tqIcMb0i0R4RRGchlbn-M?authuser=0&hl=en&rclk=1,,,
1195,Namaskara Coffee & Superfoods,Jl. Tirta Tawar No.50,Ubud,Gianyar,-8.5087082,115.2682596,Coffee shop,Dining,-,4.7,603,https://www.google.com/maps/place/Namaskara+Coffee+%26+Superfoods/data=!4m7!3m6!1s0x2dd23d6922b90dc1:0x379936ac05ed3c34!8m2!3d-8.5087082!4d115.2682596!16s%2Fg%2F11fzfbd1dg!19sChIJwQ25Imk90i0RNDztBaw2mTc?authuser=0&hl=en&rclk=1,,,
1196,The Lost cafe,Jl. Baturiti Bedugul No.108A,Baturiti,Tabanan,-8.298916161,115.1756162,Cafe,Dining,-,4.9,362,https://www.google.com/maps/place/The+Lost+cafe/data=!4m7!3m6!1s0x2dd18965790f3abf:0xb24eb870cdbd1d87!8m2!3d-8.2990648!4d115.1755518!16s%2Fg%2F11llwmkm6m!19sChIJvzoPeWWJ0S0Rhx29zXC4TrI?authuser=0&hl=en&rclk=1,,,
1197,Huma Cafe by Goldmine,Jalan Cinta,Ubud,Gianyar,-8.4610161,115.2721347,Cafe,Dining,-,4.7,1283,https://www.google.com/maps/place/Huma+Cafe+by+Goldmine/data=!4m7!3m6!1s0x2dd22349e65ea973:0xadf2e8a4e24cbd5c!8m2!3d-8.4610161!4d115.2721347!16s%2Fg%2F11rq9j2n0j!19sChIJc6le5kkj0i0RXL1M4qTo8q0?authuser=0&hl=en&rclk=1,,,
1198,Otokafe,Jl. Raya Pengosekan Ubud,Ubud,Gianyar,-8.518382,115.263359,Cafe,Dining,-,4.3,446,https://www.google.com/maps/place/Otokafe/data=!4m7!3m6!1s0x2dd23d87056c1e09:0x20678f2cab610c6b!8m2!3d-8.518382!4d115.263359!16s%2Fg%2F11fk3xdtmy!19sChIJCR5sBYc90i0RawxhqyyPZyA?authuser=0&hl=en&rclk=1,,,
1199,Tucky | Specialty Coffee & Brunch,Jl. Goutama Sel. No.15,Ubud,Gianyar,-8.5099464,115.2640876,Cafe,Dining,-,4.9,131,https://www.google.com/maps/place/Tucky+%7C+Specialty+Coffee+%26+Brunch/data=!4m7!3m6!1s0x2dd23dfaa163abb7:0x78a28b4faee95abc!8m2!3d-8.5099464!4d115.2640876!16s%2Fg%2F11tm_pj1cj!19sChIJt6tjofo90i0RvFrprk-Long?authuser=0&hl=en&rclk=1,,,
1200,Cafe Vespa,Jl. Banjar Penestanan Kaja,Banjar,Buleleng,-8.503636,115.247454,Cafe,Dining,-,4.4,883,https://www.google.com/maps/place/Cafe+Vespa/data=!4m7!3m6!1s0x2dd23d3d3475e853:0x4eef90076ce9c13e!8m2!3d-8.503636!4d115.247454!16s%2Fg%2F11b634b_xd!19sChIJU-h1ND090i0RPsHpbAeQ704?authuser=0&hl=en&rclk=1,,,
1201,Milk & Madu Ubud,Jl. Suweta No.3,Kuta Utara ,Badung,-8.50625466,115.2624533,Cafe,Dining,-,4.4,3651,https://www.google.com/maps/place/Milk+%26+Madu+Ubud/data=!4m7!3m6!1s0x2dd23d6a8e890949:0x6e63b6b7b41f0060!8m2!3d-8.5063254!4d115.2624265!16s%2Fg%2F11f_x4s3f9!19sChIJSQmJjmo90i0RYAAftLe2Y24?authuser=0&hl=en&rclk=1,,,
1202,Watercress Ubud,Jl. Monkey Forest,Ubud,Gianyar,-8.5131112,115.2608741,Cafe,Dining,-,4.7,2616,https://www.google.com/maps/place/Watercress+Ubud/data=!4m7!3m6!1s0x2dd23d6cdad82e2d:0x75599808bcc0b6da!8m2!3d-8.5131112!4d115.2608741!16s%2Fg%2F11ckqrbdxp!19sChIJLS7Y2mw90i0R2rbAvAiYWXU?authuser=0&hl=en&rclk=1,,,
1203,Blend Cafe Ubud,"Jalan Nyuh Bojog, Desa Jl. Nyuh Bojog No.18",Ubud,Gianyar,-8.5215203,115.2569675,Cafe,Dining,-,4.6,593,https://www.google.com/maps/place/Blend+Cafe+Ubud/data=!4m7!3m6!1s0x2dd23d6b72f81611:0x46f3da3dfc546e3f!8m2!3d-8.5215203!4d115.2569675!16s%2Fg%2F11f5467570!19sChIJERb4cms90i0RP25U_D3a80Y?authuser=0&hl=en&rclk=1,,,
1204,Unity Cafe Bali,Jl. Raya Lungsiakan No.49,Ubud,Gianyar,-8.4859246,115.2479966,Cafe,Dining,-,4.9,89,https://www.google.com/maps/place/Unity+Cafe+Bali/data=!4m7!3m6!1s0x2dd2233ae01da3c5:0xd4a124f80a8c717c!8m2!3d-8.4859246!4d115.2479966!16s%2Fg%2F11v3z02b6l!19sChIJxaMd4Doj0i0RfHGMCvgkodQ?authuser=0&hl=en&rclk=1,,,
1205,Ritatkala Cafe,Jl. Raya Kintamani,Kintamani,Bangli,-8.2564831,115.3365631,Cafe,Dining,-,4.8,3030,https://www.google.com/maps/place/Ritatkala+Cafe/data=!4m7!3m6!1s0x2dd1f51a3a88b97d:0x9927f29e7f16788e!8m2!3d-8.2564831!4d115.3365631!16s%2Fg%2F11lrcv5j64!19sChIJfbmIOhr10S0RjngWf57yJ5k?authuser=0&hl=en&rclk=1,,,
1206,KAFE,Jl. Hanoman No.44B,Ubud,Gianyar,-8.513705737,115.2642469,Health Food,Dining,-,4.4,2968,https://www.google.com/maps/place/KAFE/data=!4m7!3m6!1s0x2dd23d739f22c9c3:0x9f81e5b6c6de53e6!8m2!3d-8.5139604!4d115.2641611!16s%2Fg%2F1wfz1c_s!19sChIJw8kin3M90i0R5lPexrblgZ8?authuser=0&hl=en&rclk=1,,,
1207,Sunny Coffee,Jl. Hanoman,Ubud,Gianyar,-8.512509,115.2642877,Coffee shop,Dining,-,4.9,538,https://www.google.com/maps/place/Sunny+Coffee/data=!4m7!3m6!1s0x2dd23dc5eba07e31:0xd5b267c6c944f37f!8m2!3d-8.5127!4d115.2642555!16s%2Fg%2F11gmt4wybw!19sChIJMX6g68U90i0Rf_NEycZnstU?authuser=0&hl=en&rclk=1,,,
1208,F.R.E.A.K Coffee,Jl. Hanoman No.19,Ubud,Gianyar,-8.5102647,115.2649731,Coffee shop,Dining,-,4.4,521,https://www.google.com/maps/place/F.R.E.A.K+Coffee/data=!4m7!3m6!1s0x2dd23d6bf66cddc3:0x5556db5cf70080ef!8m2!3d-8.5102647!4d115.2649731!16s%2Fg%2F11bccjvbbj!19sChIJw91s9ms90i0R74AA91zbVlU?authuser=0&hl=en&rclk=1,,,
1209,Aletheia Back House,Jl. Raya Sanggingan,Ubud,Gianyar,-8.4911761,115.2536716,Coffee shop,Dining,-,4.7,83,https://www.google.com/maps/place/Aletheia+Back+House/data=!4m7!3m6!1s0x2dd23d3130099e23:0xc28039697ba4030!8m2!3d-8.4911761!4d115.2536716!16s%2Fg%2F11g86x_52x!19sChIJI54JMDE90i0RMEC6l5YDKAw?authuser=0&hl=en&rclk=1,,,
1210,Éco Café 2,Jalan Raya Desa Munduk Dusun Beji,Banjar,Buleleng,-8.2643824,115.0608504,Cafe,Dining,-,4.8,362,https://www.google.com/maps/place/%C3%89co+Caf%C3%A9+2/data=!4m7!3m6!1s0x2dd1861955555555:0x6f50c98fd333d9d8!8m2!3d-8.2643824!4d115.0608504!16s%2Fg%2F11bvt1_d08!19sChIJVVVVVRmG0S0R2Nkz04_JUG8?authuser=0&hl=en&rclk=1,,,
1211,Mudra Cafe,Jl. Goutama Sel. No.21,Ubud,Gianyar,-8.5110222,115.2637939,Cafe,Dining,-,4.4,1229,https://www.google.com/maps/place/Mudra+Cafe/data=!4m7!3m6!1s0x2dd23d6c6fd99f59:0xd7b73811a6a037f1!8m2!3d-8.5110222!4d115.2637939!16s%2Fg%2F11c4svp03j!19sChIJWZ_Zb2w90i0R8TegphE4t9c?authuser=0&hl=en&rclk=1,,,
1212,The Seeds of Life Cafe,Jl. Gootama No.2,Ubud,Gianyar,-8.5083604,115.2642967,Vegan,Dining,-,4.5,1174,https://www.google.com/maps/place/The+Seeds+of+Life+Cafe/data=!4m7!3m6!1s0x2dd23d6bb6c809af:0xaaf50e1866710005!8m2!3d-8.5083604!4d115.2642967!16s%2Fg%2F11sk0s_br0!19sChIJrwnItms90i0RBQBxZhgO9ao?authuser=0&hl=en&rclk=1,,,
1213,Gangga Coffee Ubud,Jl. Raya Andong No.11,Ubud,Gianyar,-8.5033972,115.2723204,Coffee shop,Dining,-,4.5,707,https://www.google.com/maps/place/Gangga+Coffee+Ubud/data=!4m7!3m6!1s0x2dd23d5d361dbe13:0xc4ae61849269fc77!8m2!3d-8.5033972!4d115.2723204!16s%2Fg%2F11dxblqn2t!19sChIJE74dNl090i0Rd_xpkoRhrsQ?authuser=0&hl=en&rclk=1,,,
1214,Raditya Cafe,"Banjar Bangkiangsidem, Desa/ Kel Keliki, Kec. Tegalalang",Banjar,Buleleng,-8.4886763,115.2582505,Cafe,Dining,-,4.7,187,https://www.google.com/maps/place/Raditya+Cafe/data=!4m7!3m6!1s0x2dd23d35bc94fa5f:0x78b12422ff69ee47!8m2!3d-8.4886763!4d115.2582505!16s%2Fg%2F11f00hxb5n!19sChIJX_qUvDU90i0RR-5p_yIksXg?authuser=0&hl=en&rclk=1,,,
1215,Segara Windhu Coffee Plantation,"Jl. Raya Kintamani, Manukaya, Kec. Tampaksiring, Kabupaten Gianyar, Bali 80552",Kintamani,Bangli,-8.3871365,115.3343909,Cafe,Dining,-,4.3,1495,https://www.google.com/maps/place/Segara+Windhu+Coffee+Plantation/data=!4m7!3m6!1s0x2dd21ed854d3740b:0x55fd395132f85053!8m2!3d-8.3871365!4d115.3343909!16s%2Fg%2F11c0p_50nw!19sChIJC3TTVNge0i0RU1D4MlE5_VU?authuser=0&hl=en&rclk=1,,,
1216,Bali Beans Plantation,"Belok/Sidan, Petang, Badung, Bali 80353",Petang,Badung,-8.2564276,115.2450343,Cafe,Dining,-,4.7,147,https://www.google.com/maps/place/Bali+Beans+Plantation/data=!4m7!3m6!1s0x2dd18b70f6fecaaf:0xafc9f788b5810e97!8m2!3d-8.2564276!4d115.2450343!16s%2Fg%2F11gb3p4v1t!19sChIJr8r-9nCL0S0Rlw6BtYj3ya8?authuser=0&hl=en&rclk=1,,,
1217,Monkey Cave Espresso Ubud,Jl. Monkey Forest,Ubud,Gianyar,-8.5183309,115.2624966,Cafe,Dining,-,4.8,572,https://www.google.com/maps/place/Monkey+Cave+Espresso+Ubud/data=!4m7!3m6!1s0x2dd23d7320bc1949:0xcfff6c3a64d4b3fb!8m2!3d-8.5183309!4d115.2624966!16s%2Fg%2F11c59xbnlf!19sChIJSRm8IHM90i0R-7PUZDps_88?authuser=0&hl=en&rclk=1,,,
1218,Fancy Cup Cafe Ubud,Jl. Raya Sanggingan,Ubud,Gianyar,-8.4914368,115.2530324,Cafe,Dining,-,4.8,212,https://www.google.com/maps/place/Fancy+Cup+Cafe+Ubud/data=!4m7!3m6!1s0x2dd23d8a277aaa39:0xb5db733194cee32a!8m2!3d-8.4914368!4d115.2530324!16s%2Fg%2F11nxg0tq53!19sChIJOap6J4o90i0RKuPOlDFz27U?authuser=0&hl=en&rclk=1,,,
1219,BITTERSWEET,Jl. Sri Wedari No.24,Ubud,Gianyar,-8.483550186,115.2683372,Cafe,Dining,-,4.6,444,https://www.google.com/maps/place/BITTERSWEET/data=!4m7!3m6!1s0x2dd23dd277a763f7:0x273c79362b6f743a!8m2!3d-8.4837412!4d115.2683587!16s%2Fg%2F11f62djcpm!19sChIJ92Ond9I90i0ROnRvKzZ5PCc?authuser=0&hl=en&rclk=1,,,
1220,Karsa Kafe,"Keliki, Jl. Bangkiang Sidem",Ubud,Gianyar,-8.489934,115.2582745,Cafe,Dining,-,4.2,1176,https://www.google.com/maps/place/Karsa+Kafe/data=!4m7!3m6!1s0x2dd23d35c3ed98cb:0x1be7785bbd3546f!8m2!3d-8.489934!4d115.2582745!16s%2Fg%2F1ptz2ph2n!19sChIJy5jtwzU90i0Rb1TTu4V3vgE?authuser=0&hl=en&rclk=1,,,
1221,PUKAKO by Paddyfield,Jl. Raya Uma Jl. Subak Sok Wayah,Ubud,Gianyar,-8.5024638,115.2571934,Coffee shop,Dining,-,4.5,394,https://www.google.com/maps/place/PUKAKO+by+Paddyfield/data=!4m7!3m6!1s0x2dd23d6c092325c1:0xebe6b36879669fa6!8m2!3d-8.5024638!4d115.2571934!16s%2Fg%2F11f9t37l5m!19sChIJwSUjCWw90i0Rpp9meWiz5us?authuser=0&hl=en&rclk=1,,,
1222,Bake Pastry and Coffee,Jl. Hanoman No.20,Ubud,Gianyar,-8.510442571,115.2647834,Coffee shop,Dining,-,4.8,218,https://www.google.com/maps/place/Bake+Pastry+and+Coffee/data=!4m7!3m6!1s0x2dd23daf4f561e0f:0xf4040d3885b92bca!8m2!3d-8.5107609!4d115.2648049!16s%2Fg%2F11rjqxcnp_!19sChIJDx5WT6890i0Ryiu5hTgNBPQ?authuser=0&hl=en&rclk=1,,,
1223,FLOCK,Jl. Jatayu,Ubud,Gianyar,-8.516157507,115.2655726,Restaurant,Dining,-,4.6,539,https://www.google.com/maps/place/FLOCK/data=!4m7!3m6!1s0x2dd23ddbe966f017:0x3d48b1d3c854f68b!8m2!3d-8.516444!4d115.2655511!16s%2Fg%2F11fq8q2np8!19sChIJF_Bm6ds90i0Ri_ZUyNOxSD0?authuser=0&hl=en&rclk=1,,,
